335;1;2;Channelling -%
336;1;0;Unidentified +
337;1;2;Interval Between Hits -
338;1;2;Interval Between Hits -
339;1;2;Interval Between Hits -
341;2;0;Physical Attack +
342;2;0;Physical Attack +
343;2;0;Physical Attack +
344;1;2;Physical Attack +%
345;2;0;Physical Attack+ Physical Defence- 
346;2;0;Physical Attack+ Physical Defence- 
347;2;0;Physical Attack+ Physical Defence- 
348;2;0;Magic Attack +
349;2;0;Magic Attack +
350;2;0;Magic Attack +
351;1;2;Magic Attack +%
352;2;0;+Magic Attack -Magic Defence
353;2;0;+Magic Attack -Magic Defence
354;2;0;+Magic Attack -Magic Defence
355;1;2;Channelling -%
356;1;2;Critical Hit Rate +%
357;1;2;Critical Hit Rate +%
358;1;2;Critical Hit Rate +%
359;2;0;Physical Defence +
360;2;0;Physical Defence +
361;2;0;Physical Defence +
362;1;2;Reduce Physical damage taken +%
363;1;2;Reduce Physical damage taken +%
364;1;2;Reduce Physical damage taken +%
365;2;0;Metal Resistance +
366;2;0;Metal Resistance +
367;2;0;Metal Resistance +
368;2;0;Wood Resistance +
369;2;0;Wood Resistance +
370;2;0;Wood Resistance +
371;2;0;Water Resistance +
372;2;0;Water Resistance +
373;2;0;Water Resistance +
374;2;0;Fire Resistance +
375;2;0;Fire Resistance +
376;2;0;Fire Resistance +
377;2;0;Earth Resistance +
378;2;0;Earth Resistance +
379;2;0;Earth Resistance +
380;2;0;Magic Defence +
381;2;0;Magic Defence +
382;2;0;Magic Defence +
383;1;0;HP Recovery +
384;1;0;MP Recovery +
385;1;2;C_F +
386;1;2;C_F +
387;1;2;Maximum HP +%
388;1;2;MP +%
389;1;2;Accuracy +%
390;1;2;Accuracy +%
391;1;2;Accuracy +%
392;1;2;Evasion +%
393;1;2;Evasion +%
394;1;2;Evasion +%
403;1;2;C_F +
404;1;2;Exp. +%
405;1;2;Exp. +%
406;1;2;Exp. +%
407;1;2;Maximum Endurance +%
408;1;2;Maximum Endurance +%
409;1;2;Maximum Endurance +%
410;1;0;Unidentified +
411;2;0;Physical Attack +
412;2;0;Maximum Physical Attack +
413;2;0;Physical Attack +
414;2;0;Maximum Physical Attack +
415;2;0;Physical Attack +
416;2;0;Maximum Physical Attack +
417;1;2;Physical Attack +%
418;1;2;Physical Attack +%
419;1;2;Physical Attack +%
420;1;2;Interval Between Hits -
421;1;2;Interval Between Hits -
422;2;0;Magic Attack +
423;2;0;Maximum Magic Attack +
424;2;2;Wood Resistance +%
425;2;2;Wood Resistance +%
426;2;2;Wood Resistance +%
427;2;2;Wood Resistance +%
428;2;2;Wood Resistance +%
429;2;0;Water Resistance +
430;2;0;Water Resistance +
431;2;0;Water Resistance +
432;2;0;Water Resistance +
433;2;0;Water Resistance +
434;2;0;Magic Attack +
435;2;0;Maximum Magic Attack +
436;2;0;Magic Attack +
437;2;0;Maximum Magic Attack +
438;1;2;Magic Attack +%
439;1;2;Magic Attack +%
440;1;2;Magic Attack +%
441;1;2;Channelling -%
442;1;2;Channelling -%
443;1;2;Channelling -%
444;1;2;Channelling -%
445;2;1;A_C +
446;2;1;A_C +
447;2;1;A_C +
448;2;1;A_C +
449;2;1;A_C +
450;2;1;A_D +
451;2;1;A_D +
452;2;1;A_D +
453;2;1;A_D +
454;2;1;A_D +
455;2;1;A_D +
456;2;1;A_D +
457;2;1;A_D +
458;2;1;A_D +
459;2;1;A_D +
460;2;1;A_D +
461;2;1;A_D +
462;1;2;Accuracy +%
463;1;2;Accuracy +%
464;1;2;Accuracy +%
465;1;2;Maximum Endurance +%
466;2;2;Requirement -%
467;1;2;Maximum Endurance +%
468;2;2;Requirement -%
469;1;2;Maximum Endurance +%
470;2;2;Requirement -%
471;1;2;Range +
472;1;0;Unidentified +
473;1;2;Critical Hit Rate +%
474;1;2;Critical Hit Rate +%
475;1;2;Critical Hit Rate +%
476;1;0;Physical Attack +
477;1;0;Physical Defence +
478;1;0;Physical Attack +
479;1;0;Physical Defence +
481;1;0;Physical Attack +
482;1;0;Physical Defence +
483;1;0;Magic Attack +
484;1;0;Magic Defence +
485;1;0;Magic Attack +
486;1;0;Magic Defence +
488;1;0;Magic Attack +
489;1;0;Magic Defence +
490;1;0;Accuracy +
491;1;0;Evasion +
492;1;0;Accuracy +
493;1;0;Evasion +
494;1;0;Accuracy +
495;1;0;Evasion +
497;1;0;HP +
498;1;0;HP +
499;1;0;HP +
500;1;0;MP +
501;1;0;MP +
502;1;0;MP +
512;2;0;Metal+ Fire- 
513;2;0;Wood+ Metal- 
514;2;0;Water+ Earth- 
515;2;0;Fire+ Water- 
516;2;0;Earth+ Wood- 
517;2;0;Metal+ Fire- 
518;2;0;Wood+ Metal- 
519;2;0;Water+ Earth- 
520;2;0;Fire+ Water- 
521;2;0;Earth+ Wood- 
522;2;0;Metal+ Fire- 
523;2;0;Wood+ Metal- 
524;2;0;Water+ Earth- 
525;2;0;Fire+ Water- 
526;2;0;Earth+ Wood- 
527;2;2;Metal+ Fire- %
528;2;2;Metal+ Fire- %
529;2;2;Metal+ Fire- %
530;2;2;Metal+ Fire- %
531;2;2;Metal+ Fire- %
532;2;2;Wood+ Metal- %
533;2;2;Wood+ Metal- %
534;2;2;Wood+ Metal- %
535;2;2;Wood+ Metal- %
536;2;2;Wood+ Metal- %
537;2;2;Water+ Earth- %
538;2;2;Water+ Earth- %
539;2;2;Water+ Earth- %
540;2;2;Water+ Earth- %
541;2;2;Water+ Earth- %
542;2;2;Fire+ Water- %
543;2;2;Fire+ Water- %
544;2;2;Fire+ Water- %
545;2;2;Fire+ Water- %
546;2;2;Fire+ Water- %
547;2;2;Earth+ Wood- %
548;2;2;Earth+ Wood- %
549;2;2;Earth+ Wood- %
550;2;2;Earth+ Wood- %
551;2;2;Earth+ Wood- %
552;1;2;X_ +
553;1;0;Physical Attack +
554;1;0;Physical Attack +
555;1;0;Physical Attack +
556;1;0;Physical Attack +
557;1;0;Physical Defence +
558;1;0;Physical Defence +
559;1;0;Physical Defence +
560;1;0;Physical Defence +
561;1;0;Magic Attack +
562;1;0;Magic Attack +
563;1;0;Magic Attack +
564;1;0;Magic Attack +
565;1;0;Magic Defence +
566;1;0;Magic Defence +
567;1;0;Magic Defence +
568;1;0;Magic Defence +
569;1;0;Accuracy +
570;1;0;Accuracy +
571;1;0;Accuracy +
572;1;0;Accuracy +
573;1;0;Evasion +
574;1;0;Evasion +
575;1;0;Evasion +
576;1;0;Evasion +
577;1;0;HP +
578;1;0;HP +
579;1;0;HP +
580;1;0;HP +
581;1;0;MP +
582;1;0;MP +
583;1;0;MP +
584;1;0;MP +
585;1;2;Critical Hit Rate +%
586;2;0;Physical Attack +
587;2;0;Physical Attack+ Physical Defence- 
588;2;0;Magic Attack +
589;2;0;+Magic Attack -Magic Defence
590;2;0;Physical Defence +
591;1;2;Critical Hit Rate +%
592;3;0;Metal+ Fire- 
593;2;0;Evasion +
594;1;2;Channelling -%
595;1;2;Channelling -%
596;2;0;Evasion +
597;2;0;Evasion +
598;2;0;Physical Defence +
599;2;0;Physical Defence +
600;2;0;Physical Defence +
601;2;0;Physical Defence +
602;3;0;Metal+ Fire- 
603;3;0;Metal+ Fire- 
604;3;0;Metal+ Fire- 
605;3;0;Metal+ Fire- 
606;3;0;Wood+ Metal- 
607;3;0;Wood+ Metal- 
608;3;0;Wood+ Metal- 
609;3;0;Wood+ Metal- 
610;3;0;Wood+ Metal- 
611;3;0;Water+ Earth- 
612;3;0;Water+ Earth- 
613;3;0;Water+ Earth- 
614;3;0;Water+ Earth- 
615;3;0;Water+ Earth- 
616;3;0;Fire+ Water- 
617;3;0;Fire+ Water- 
618;3;0;Fire+ Water- 
619;3;0;Fire+ Water- 
620;3;0;Fire+ Water- 
621;3;0;Earth+ Wood- 
622;3;0;Earth+ Wood- 
623;3;0;Earth+ Wood- 
624;3;0;Earth+ Wood- 
625;3;0;Earth+ Wood- 
626;2;0;HP +
627;2;0;HP +
628;2;0;HP +
629;2;0;HP +
630;2;0;HP +
631;2;0;MP +
632;2;0;MP +
633;2;0;MP +
634;2;0;MP +
635;2;0;MP +
636;1;2;Speed +
637;1;2;Speed +
638;1;2;Speed +
639;1;2;Speed +
640;1;2;Speed +
641;2;0;Evasion +
642;2;0;Evasion +
643;2;0;Evasion +
644;2;0;Evasion +
645;2;0;Evasion +
646;1;0;Maximum Endurance +
647;1;0;Maximum Endurance +
648;1;0;Maximum Endurance +
649;1;0;Maximum Endurance +
650;1;0;Maximum Endurance +
652;2;0;Physical Defence +
653;2;0;Physical Defence +
654;2;0;Physical Defence +
655;2;0;Physical Defence +
656;2;0;Physical Defence +
657;2;0;Physical Defence +
658;2;0;Physical Defence +
659;2;0;Physical Defence +
660;2;0;Physical Defence +
661;2;0;Physical Defence +
662;2;0;Evasion +
663;2;0;Evasion +
664;2;0;Evasion +
665;2;0;Evasion +
666;2;0;Evasion +
667;2;0;Evasion +
668;2;0;Evasion +
669;2;0;Evasion +
670;2;0;Evasion +
671;2;0;Evasion +
672;1;0;Metal Atack +
673;1;0;Metal Resistance +
674;1;0;Metal Atack +
675;1;0;Metal Resistance +
676;2;0;Metal+ Fire- 
677;2;0;Metal+ Fire- 
678;2;0;Metal+ Fire- 
679;2;0;Metal+ Fire- 
680;2;0;Metal+ Fire- 
681;2;0;Metal+ Fire- 
682;2;0;Metal+ Fire- 
683;2;0;Metal+ Fire- 
684;2;0;Metal+ Fire- 
685;2;0;Metal+ Fire- 
686;2;0;Metal+ Fire- 
687;1;0;Metal Atack +
688;1;0;Metal Resistance +
689;1;0;Metal Atack +
690;1;0;Metal Resistance +
691;1;0;Metal Atack +
692;1;0;Metal Resistance +
693;2;0;Wood+ Metal- 
694;2;0;Wood+ Metal- 
695;2;0;Wood+ Metal- 
696;2;0;Wood+ Metal- 
698;2;0;Wood+ Metal- 
699;2;0;Wood+ Metal- 
700;2;0;Wood+ Metal- 
701;2;0;Wood+ Metal- 
706;1;0;Wood Atack +
707;2;0;Wood+ Metal- 
708;2;0;Wood+ Metal- 
709;2;0;Wood+ Metal- 
710;2;0;Water+ Earth- 
711;2;0;Water+ Earth- 
712;2;0;Water+ Earth- 
713;2;0;Water+ Earth- 
714;2;0;Water+ Earth- 
715;2;0;Water+ Earth- 
716;2;0;Water+ Earth- 
717;2;0;Water+ Earth- 
718;2;0;Water+ Earth- 
719;2;0;Water+ Earth- 
720;2;0;Water+ Earth- 
721;1;0;Wood Resistance +
722;2;0;Fire+ Water- 
723;2;0;Fire+ Water- 
724;2;0;Fire+ Water- 
725;2;0;Fire+ Water- 
726;2;0;Fire+ Water- 
727;2;0;Fire+ Water- 
728;2;0;Fire+ Water- 
729;2;0;Fire+ Water- 
730;2;0;Fire+ Water- 
731;2;0;Fire+ Water- 
732;2;0;Fire+ Water- 
733;2;0;Earth+ Wood- 
734;2;0;Earth+ Wood- 
735;2;0;Earth+ Wood- 
736;2;0;Earth+ Wood- 
737;2;0;Earth+ Wood- 
738;2;0;Earth+ Wood- 
739;2;0;Earth+ Wood- 
740;1;0;Wood Atack +
741;2;0;Earth+ Wood- 
742;2;0;Earth+ Wood- 
743;2;0;Earth+ Wood- 
744;2;0;Earth+ Wood- 
745;1;0;Wood Resistance +
746;1;0;Wood Atack +
747;1;0;Wood Resistance +
748;1;0;Wood Atack +
749;1;0;Wood Resistance +
750;1;0;Wood Atack +
751;1;0;Wood Resistance +
753;2;0;Physical Attack +
754;2;0;Physical Attack +
755;2;0;Physical Attack +
756;2;0;Physical Attack +
757;2;0;Physical Attack +
758;2;0;Physical Attack +
759;2;0;Physical Attack +
760;2;0;Physical Attack +
761;2;0;Physical Attack +
762;2;0;Physical Attack +
763;2;0;Physical Attack +
764;2;0;Maximum Physical Attack +
765;2;0;Maximum Physical Attack +
766;2;0;Maximum Physical Attack +
767;2;0;Maximum Physical Attack +
768;2;0;Maximum Physical Attack +
769;2;0;Maximum Physical Attack +
770;2;0;Maximum Physical Attack +
771;2;0;Maximum Physical Attack +
772;2;0;Maximum Physical Attack +
773;2;0;Maximum Physical Attack +
774;2;0;Maximum Physical Attack +
775;2;2;Physical Attack +%
776;1;0;Metal Atack +
777;1;0;Metal Resistance +
778;1;0;Metal Atack +
779;1;0;Metal Resistance +
780;1;0;Wood Atack +
781;1;0;Wood Resistance +
782;1;0;Wood Atack +
783;1;0;Wood Resistance +
784;2;0;Physical Attack +
785;2;0;Physical Attack +
786;2;0;Physical Attack +
787;2;0;Physical Attack +
788;2;0;Physical Attack +
789;2;0;Physical Attack +
790;2;0;Physical Attack +
791;2;0;Physical Attack +
792;2;0;Physical Attack +
793;2;0;Physical Attack +
794;2;0;Physical Attack +
795;2;0;Maximum Physical Attack +
796;2;0;Maximum Physical Attack +
797;2;0;Maximum Physical Attack +
798;2;0;Maximum Physical Attack +
799;2;0;Maximum Physical Attack +
800;2;0;Maximum Physical Attack +
801;2;0;Maximum Physical Attack +
802;2;0;Maximum Physical Attack +
803;2;0;Maximum Physical Attack +
804;2;0;Maximum Physical Attack +
805;2;0;Maximum Physical Attack +
808;1;0;Water Resistance +
809;2;0;Magic Attack +
810;2;0;Magic Attack +
811;2;0;Magic Attack +
812;1;0;Water Atack +
813;2;0;Magic Attack +
814;2;0;Magic Attack +
815;2;0;Magic Attack +
816;2;0;Magic Attack +
817;2;0;Magic Attack +
818;2;0;Magic Attack +
819;1;0;Water Atack +
820;2;0;Magic Attack +
821;2;0;Magic Attack +
822;2;0;Maximum Magic Attack +
823;2;0;Maximum Magic Attack +
824;2;0;Maximum Magic Attack +
825;2;0;Maximum Magic Attack +
826;2;0;Maximum Magic Attack +
827;2;0;Maximum Magic Attack +
828;2;0;Maximum Magic Attack +
829;2;0;Maximum Magic Attack +
830;2;0;Maximum Magic Attack +
831;2;0;Maximum Magic Attack +
832;2;0;Maximum Magic Attack +
833;1;0;Water Resistance +
834;1;0;Water Atack +
835;2;2;Magic Attack +%
836;1;0;Water Resistance +
837;1;0;Water Atack +
838;1;0;Water Resistance +
839;1;0;Water Atack +
840;1;0;Water Resistance +
841;1;0;Water Atack +
842;1;0;Water Resistance +
843;1;0;Water Atack +
844;1;0;Water Resistance +
845;1;0;Fire Atack +
846;1;0;Fire Resistance +
847;1;0;Fire Atack +
848;2;0;Physical Attack +
849;2;0;Physical Attack +
850;2;0;Physical Attack +
851;1;0;Fire Resistance +
852;2;0;Physical Attack +
853;1;0;Fire Atack +
854;1;0;Fire Resistance +
855;2;0;Physical Attack +
856;1;0;Fire Atack +
857;2;0;Physical Attack +
858;2;0;Physical Attack +
859;2;0;Physical Attack +
860;2;0;Physical Attack +
861;1;0;Fire Resistance +
862;2;0;Physical Attack+ Physical Defence- 
863;2;0;Physical Attack+ Physical Defence- 
864;2;0;Physical Attack+ Physical Defence- 
865;2;0;Physical Attack+ Physical Defence- 
866;1;0;Fire Atack +
867;2;0;Physical Attack+ Physical Defence- 
868;2;0;Physical Attack+ Physical Defence- 
869;2;0;Physical Attack+ Physical Defence- 
870;2;0;Physical Attack+ Physical Defence- 
871;2;0;Physical Attack+ Physical Defence- 
872;1;0;Fire Resistance +
873;1;0;Fire Atack +
874;1;0;Fire Resistance +
875;1;0;Fire Atack +
876;1;0;Fire Resistance +
877;1;0;Earth Atack +
878;1;0;Earth Resistance +
879;1;0;Earth Atack +
880;1;0;Earth Resistance +
881;1;0;Earth Atack +
882;1;0;Earth Resistance +
883;1;0;Earth Atack +
884;1;0;Earth Resistance +
885;2;0;Magic Attack +
886;2;0;Magic Attack +
887;2;0;Magic Attack +
888;1;0;Earth Atack +
889;2;0;Magic Attack +
890;2;0;Magic Attack +
891;2;0;Magic Attack +
892;2;0;Magic Attack +
893;2;0;Magic Attack +
894;1;0;Earth Resistance +
895;2;0;Magic Attack +
896;2;0;+Magic Attack -Magic Defence
897;2;0;+Magic Attack -Magic Defence
898;2;0;+Magic Attack -Magic Defence
899;2;0;+Magic Attack -Magic Defence
900;2;0;+Magic Attack -Magic Defence
901;2;0;+Magic Attack -Magic Defence
902;2;0;+Magic Attack -Magic Defence
903;2;0;+Magic Attack -Magic Defence
904;1;0;Earth Atack +
905;2;0;+Magic Attack -Magic Defence
906;1;0;Earth Resistance +
907;1;0;Earth Atack +
908;1;0;Earth Resistance +
909;2;0;Physical Defence +
910;2;0;Physical Defence +
911;2;0;Physical Defence +
912;2;0;Physical Defence +
913;2;0;Physical Defence +
914;2;0;Physical Defence +
915;2;0;Physical Defence +
916;2;0;Physical Defence +
917;2;0;Physical Defence +
918;2;0;Physical Defence +
919;2;0;Physical Defence +
920;2;0;Evasion +
921;2;0;Evasion +
922;2;0;Evasion +
923;2;0;Evasion +
924;2;0;Evasion +
925;2;0;Evasion +
926;2;0;Evasion +
927;2;0;Evasion +
928;2;0;Evasion +
929;2;0;Evasion +
930;2;0;Evasion +
931;2;0;Metal+ Fire- 
932;2;0;Metal+ Fire- 
933;2;0;Metal+ Fire- 
934;2;0;Metal+ Fire- 
935;2;0;Metal+ Fire- 
936;2;0;Metal+ Fire- 
937;2;0;Metal+ Fire- 
938;2;0;Metal+ Fire- 
939;2;0;Metal+ Fire- 
940;2;0;Metal+ Fire- 
941;2;0;Metal+ Fire- 
942;2;0;Wood+ Metal- 
943;2;0;Wood+ Metal- 
944;2;0;Wood+ Metal- 
945;2;0;Wood+ Metal- 
946;2;0;Wood+ Metal- 
947;2;0;Wood+ Metal- 
948;2;0;Wood+ Metal- 
949;2;0;Wood+ Metal- 
950;2;0;Wood+ Metal- 
951;2;0;Wood+ Metal- 
952;2;0;Wood+ Metal- 
953;2;0;Earth+ Wood- 
954;2;0;Earth+ Wood- 
955;2;0;Earth+ Wood- 
956;2;0;Earth+ Wood- 
957;2;0;Earth+ Wood- 
958;2;0;Earth+ Wood- 
959;2;0;Earth+ Wood- 
960;2;0;Earth+ Wood- 
961;2;0;Earth+ Wood- 
962;2;0;Earth+ Wood- 
963;2;0;Earth+ Wood- 
964;2;0;Water+ Earth- 
965;2;0;Water+ Earth- 
966;2;0;Water+ Earth- 
967;2;0;Water+ Earth- 
968;2;0;Water+ Earth- 
969;2;0;Water+ Earth- 
970;2;0;Water+ Earth- 
971;2;0;Water+ Earth- 
972;2;0;Water+ Earth- 
973;2;0;Water+ Earth- 
974;2;0;Water+ Earth- 
975;2;0;Fire+ Water- 
976;2;0;Fire+ Water- 
977;2;0;Fire+ Water- 
978;2;0;Fire+ Water- 
979;2;0;Fire+ Water- 
980;2;0;Fire+ Water- 
981;2;0;Fire+ Water- 
982;2;0;Fire+ Water- 
983;2;0;Fire+ Water- 
984;2;0;Fire+ Water- 
985;2;0;Fire+ Water- 
986;2;0;Maximum Magic Attack +
987;2;0;Maximum Magic Attack +
988;2;0;Maximum Magic Attack +
989;2;0;Maximum Magic Attack +
990;2;0;Magic Attack +
991;2;0;Magic Attack +
992;2;0;Magic Attack +
993;2;0;Magic Attack +
994;2;0;Physical Attack +
995;2;0;Physical Attack +
996;2;0;Physical Attack +
997;2;0;Physical Attack +
998;2;0;Maximum Physical Attack +
999;2;0;Maximum Physical Attack +
1000;2;0;Maximum Physical Attack +
1001;2;0;Maximum Physical Attack +
1002;2;0;Maximum Physical Attack +
1003;2;0;Maximum Physical Attack +
1004;2;0;Maximum Physical Attack +
1005;2;0;Maximum Physical Attack +
1006;2;0;Physical Attack +
1007;2;0;Physical Attack +
1008;2;0;Physical Attack +
1009;2;0;Physical Attack +
1010;2;0;Physical Attack +
1011;2;0;Physical Attack +
1012;2;0;Physical Attack +
1013;2;0;Physical Attack +
1014;2;0;Physical Attack+ Physical Defence- 
1015;2;0;Physical Attack+ Physical Defence- 
1016;2;0;Physical Attack+ Physical Defence- 
1017;2;0;Physical Attack+ Physical Defence- 
1018;2;0;Magic Attack +
1019;2;0;Magic Attack +
1020;2;0;Magic Attack +
1022;2;0;Magic Attack +
1023;2;0;+Magic Attack -Magic Defence
1024;2;0;+Magic Attack -Magic Defence
1025;2;0;+Magic Attack -Magic Defence
1026;2;0;+Magic Attack -Magic Defence
1027;2;0;Physical Defence +
1028;2;0;Physical Defence +
1029;2;0;Physical Defence +
1030;2;0;Physical Defence +
1031;2;0;Evasion +
1032;2;0;Evasion +
1033;2;0;Evasion +
1034;2;0;Evasion +
1035;2;0;Metal+ Fire- 
1036;2;0;Metal+ Fire- 
1037;2;0;Metal+ Fire- 
1038;2;0;Metal+ Fire- 
1039;2;0;Wood+ Metal- 
1040;2;0;Wood+ Metal- 
1041;2;0;Wood+ Metal- 
1042;2;0;Wood+ Metal- 
1043;2;0;Earth+ Wood- 
1044;2;0;Earth+ Wood- 
1045;2;0;Earth+ Wood- 
1046;2;0;Earth+ Wood- 
1047;2;0;Water+ Earth- 
1048;2;0;Water+ Earth- 
1049;2;0;Water+ Earth- 
1050;2;0;Water+ Earth- 
1051;2;0;Fire+ Water- 
1052;2;0;Fire+ Water- 
1053;2;0;Fire+ Water- 
1054;2;0;Fire+ Water- 
1055;2;0;Physical Defence +
1056;2;0;Physical Defence +
1057;2;0;Physical Defence +
1058;2;0;Physical Defence +
1059;2;0;Evasion +
1060;2;0;Evasion +
1061;2;0;Evasion +
1062;2;0;Evasion +
1063;2;0;Metal+ Fire- 
1064;2;0;Metal+ Fire- 
1065;2;0;Metal+ Fire- 
1066;2;0;Metal+ Fire- 
1067;2;0;Wood+ Metal- 
1068;2;0;Wood+ Metal- 
1069;2;0;Wood+ Metal- 
1070;2;0;Wood+ Metal- 
1071;2;0;Water+ Earth- 
1072;2;0;Water+ Earth- 
1073;2;0;Water+ Earth- 
1074;2;0;Water+ Earth- 
1075;2;0;Fire+ Water- 
1076;2;0;Fire+ Water- 
1077;2;0;Fire+ Water- 
1078;2;0;Fire+ Water- 
1079;2;0;Earth+ Wood- 
1080;2;0;Earth+ Wood- 
1081;2;0;Earth+ Wood- 
1082;2;0;Earth+ Wood- 
1084;2;0;Strength +
1085;2;0;Strength +
1086;2;0;Strength +
1087;2;0;Strength +
1088;2;0;Dexterity +
1089;2;0;Dexterity +
1090;2;0;Dexterity +
1091;2;0;Dexterity +
1092;2;0;Dexterity +
1093;2;0;Magic +
1094;2;0;Magic +
1095;2;0;Magic +
1096;2;0;Magic +
1097;2;0;Magic +
1098;2;0;Strength +
1099;2;0;Vitality +
1100;2;0;Vitality +
1101;2;0;Vitality +
1102;2;0;Vitality +
1103;2;0;Vitality +
1104;2;0;Strength +
1105;2;0;Strength +
1106;2;0;Strength +
1107;2;0;Strength +
1108;2;0;Strength +
1109;2;0;Dexterity +
1110;2;0;Dexterity +
1111;2;0;Dexterity +
1112;2;0;Dexterity +
1113;2;0;Dexterity +
1114;2;0;Magic +
1115;2;0;Magic +
1116;2;0;Magic +
1117;2;0;Magic +
1118;2;0;Magic +
1119;2;0;Vitality +
1120;2;0;Vitality +
1121;2;0;Vitality +
1122;2;0;Vitality +
1123;2;0;Vitality +
1124;2;0;Strength +
1125;2;0;Strength +
1126;2;0;Strength +
1127;2;0;Strength +
1128;2;0;Strength +
1129;2;0;Dexterity +
1130;2;0;Dexterity +
1131;2;0;Dexterity +
1132;2;0;Dexterity +
1133;2;0;Dexterity +
1134;2;0;Magic +
1135;2;0;Magic +
1136;2;0;Magic +
1137;2;0;Magic +
1138;2;0;Magic +
1139;2;0;Vitality +
1140;2;0;Vitality +
1141;2;0;Vitality +
1142;2;0;Vitality +
1143;2;0;Vitality +
1144;1;0;Physical Attack +
1145;1;0;Physical Defence +
1146;1;0;Physical Attack +
1147;1;0;Physical Defence +
1148;1;0;Physical Attack +
1149;1;0;Physical Defence +
1150;1;0;Physical Attack +
1151;1;0;Physical Defence +
1152;1;0;Physical Attack +
1153;1;0;Physical Defence +
1154;1;0;Magic Attack +
1155;1;0;Magic Defence +
1156;1;0;Magic Attack +
1157;1;0;Magic Defence +
1158;1;0;Magic Attack +
1159;1;0;Magic Defence +
1160;1;0;Magic Attack +
1161;1;0;Magic Defence +
1162;1;0;Magic Attack +
1163;1;0;Magic Defence +
1164;1;0;Accuracy +
1165;1;0;Evasion +
1166;1;0;Accuracy +
1167;1;0;Evasion +
1168;1;0;Accuracy +
1169;1;0;Evasion +
1170;1;0;Accuracy +
1171;1;0;Evasion +
1172;1;0;Accuracy +
1173;1;0;Evasion +
1174;1;0;HP +
1175;1;0;HP +
1176;1;0;HP +
1177;1;0;HP +
1178;1;0;HP +
1179;1;0;MP +
1180;1;0;MP +
1181;1;0;MP +
1182;1;0;MP +
1183;1;0;MP +
1184;1;0;Metal Atack +
1185;1;0;Metal Resistance +
1186;1;0;Metal Atack +
1187;1;0;Metal Resistance +
1188;1;0;Metal Atack +
